Time(s)  FloatHeaveZ(m)  PlateHeaveZ(m)
42.160000 -0.727997 -21.571691
42.170000 -0.733346 -21.571899
42.180000 -0.738697 -21.572109
42.190000 -0.744049 -21.572323
42.200000 -0.749402 -21.572540
42.210000 -0.754754 -21.572760
42.220000 -0.760105 -21.572982
42.230000 -0.765455 -21.573208
42.240000 -0.770802 -21.573437
42.250000 -0.776146 -21.573669
42.260000 -0.781487 -21.573903
42.270000 -0.786823 -21.574141
42.280000 -0.792154 -21.574381
42.290000 -0.797479 -21.574624
42.300000 -0.802798 -21.574870
42.310000 -0.808109 -21.575119
42.320000 -0.813413 -21.575371
42.330000 -0.818708 -21.575625
42.340000 -0.823994 -21.575882
42.350000 -0.829271 -21.576142
42.360000 -0.834536 -21.576405
42.370000 -0.839791 -21.576670
42.380000 -0.845033 -21.576938
42.390000 -0.850263 -21.577209
42.400000 -0.855480 -21.577482
42.410000 -0.860683 -21.577758
42.420000 -0.865872 -21.578036
42.430000 -0.871045 -21.578317
42.440000 -0.876202 -21.578600
42.450000 -0.881343 -21.578886
42.460000 -0.886467 -21.579174
42.470000 -0.891573 -21.579464
42.480000 -0.896661 -21.579757
42.490000 -0.901730 -21.580052
42.500000 -0.906779 -21.580350
42.510000 -0.911808 -21.580650
42.520000 -0.916816 -21.580952
42.530000 -0.921802 -21.581256
42.540000 -0.926766 -21.581562
42.550000 -0.931707 -21.581871
42.560000 -0.936625 -21.582182
42.570000 -0.941519 -21.582495
42.580000 -0.946388 -21.582809
42.590000 -0.951232 -21.583126
42.600000 -0.956049 -21.583445
42.610000 -0.960841 -21.583766
42.620000 -0.965605 -21.584088
42.630000 -0.970342 -21.584413
42.640000 -0.975051 -21.584739
42.650000 -0.979731 -21.585067
42.660000 -0.984381 -21.585397
42.670000 -0.989002 -21.585729
42.680000 -0.993592 -21.586062
42.690000 -0.998152 -21.586397
42.700000 -1.002680 -21.586733
42.710000 -1.007176 -21.587071
42.720000 -1.011639 -21.587411
42.730000 -1.016070 -21.587752
42.740000 -1.020467 -21.588094
42.750000 -1.024829 -21.588438
42.760000 -1.029158 -21.588783
42.770000 -1.033451 -21.589130
42.780000 -1.037708 -21.589477
42.790000 -1.041930 -21.589826
42.800000 -1.046114 -21.590177
42.810000 -1.050262 -21.590528
42.820000 -1.054373 -21.590880
42.830000 -1.058445 -21.591234
42.840000 -1.062479 -21.591588
42.850000 -1.066474 -21.591944
42.860000 -1.070429 -21.592300
42.870000 -1.074345 -21.592658
42.880000 -1.078221 -21.593016
42.890000 -1.082056 -21.593375
42.900000 -1.085850 -21.593734
42.910000 -1.089602 -21.594095
42.920000 -1.093312 -21.594456
42.930000 -1.096981 -21.594817
42.940000 -1.100606 -21.595180
42.950000 -1.104189 -21.595542
42.960000 -1.107727 -21.595906
42.970000 -1.111222 -21.596269
42.980000 -1.114673 -21.596633
42.990000 -1.118080 -21.596998
43.000000 -1.121441 -21.597362
43.010000 -1.124757 -21.597727
43.020000 -1.128027 -21.598093
43.030000 -1.131252 -21.598458
43.040000 -1.134430 -21.598823
43.050000 -1.137561 -21.599189
43.060000 -1.140646 -21.599554
43.070000 -1.143683 -21.599920
43.080000 -1.146673 -21.600285
43.090000 -1.149615 -21.600651
43.100000 -1.152509 -21.601016
43.110000 -1.155354 -21.601381
43.120000 -1.158151 -21.601745
43.130000 -1.160899 -21.602110
43.140000 -1.163597 -21.602474
43.150000 -1.166247 -21.602837
43.160000 -1.168846 -21.603200
43.170000 -1.171396 -21.603563
43.180000 -1.173895 -21.603925
43.190000 -1.176344 -21.604287
43.200000 -1.178743 -21.604648
43.210000 -1.181091 -21.605008
43.220000 -1.183387 -21.605367
43.230000 -1.185633 -21.605726
43.240000 -1.187827 -21.606084
43.250000 -1.189970 -21.606441
43.260000 -1.192061 -21.606797
43.270000 -1.194100 -21.607152
43.280000 -1.196087 -21.607506
43.290000 -1.198022 -21.607859
43.300000 -1.199904 -21.608211
43.310000 -1.201735 -21.608562
43.320000 -1.203512 -21.608911
43.330000 -1.205237 -21.609259
43.340000 -1.206909 -21.609606
43.350000 -1.208528 -21.609952
43.360000 -1.210094 -21.610296
43.370000 -1.211607 -21.610639
43.380000 -1.213067 -21.610981
43.390000 -1.214474 -21.611320
43.400000 -1.215827 -21.611659
43.410000 -1.217127 -21.611995
43.420000 -1.218373 -21.612330
43.430000 -1.219566 -21.612664
43.440000 -1.220705 -21.612995
43.450000 -1.221791 -21.613325
43.460000 -1.222823 -21.613653
43.470000 -1.223802 -21.613979
43.480000 -1.224727 -21.614303
43.490000 -1.225598 -21.614626
43.500000 -1.226416 -21.614946
43.510000 -1.227180 -21.615264
43.520000 -1.227890 -21.615580
43.530000 -1.228547 -21.615894
43.540000 -1.229151 -21.616206
43.550000 -1.229700 -21.616515
43.560000 -1.230197 -21.616822
43.570000 -1.230640 -21.617127
43.580000 -1.231029 -21.617430
43.590000 -1.231365 -21.617730
43.600000 -1.231648 -21.618028
43.610000 -1.231878 -21.618323
43.620000 -1.232055 -21.618616
43.630000 -1.232179 -21.618906
43.640000 -1.232249 -21.619194
43.650000 -1.232267 -21.619479
43.660000 -1.232233 -21.619762
43.670000 -1.232145 -21.620041
43.680000 -1.232006 -21.620318
43.690000 -1.231814 -21.620593
43.700000 -1.231569 -21.620864
43.710000 -1.231273 -21.621132
43.720000 -1.230925 -21.621398
43.730000 -1.230525 -21.621661
43.740000 -1.230073 -21.621921
43.750000 -1.229570 -21.622177
43.760000 -1.229016 -21.622431
43.770000 -1.228410 -21.622682
43.780000 -1.227754 -21.622929
43.790000 -1.227047 -21.623174
43.800000 -1.226289 -21.623415
43.810000 -1.225481 -21.623653
43.820000 -1.224623 -21.623888
43.830000 -1.223715 -21.624119
43.840000 -1.222757 -21.624348
43.850000 -1.221750 -21.624572
43.860000 -1.220693 -21.624794
43.870000 -1.219587 -21.625012
43.880000 -1.218433 -21.625227
43.890000 -1.217230 -21.625438
43.900000 -1.215979 -21.625646
43.910000 -1.214679 -21.625850
43.920000 -1.213332 -21.626051
43.930000 -1.211937 -21.626248
43.940000 -1.210495 -21.626442
43.950000 -1.209006 -21.626632
43.960000 -1.207470 -21.626818
43.970000 -1.205888 -21.627000
43.980000 -1.204260 -21.627179
43.990000 -1.202585 -21.627355
44.000000 -1.200865 -21.627526
44.010000 -1.199100 -21.627694
44.020000 -1.197290 -21.627857
44.030000 -1.195435 -21.628017
44.040000 -1.193536 -21.628174
44.050000 -1.191593 -21.628326
44.060000 -1.189605 -21.628474
44.070000 -1.187575 -21.628619
44.080000 -1.185502 -21.628759
44.090000 -1.183385 -21.628896
44.100000 -1.181227 -21.629028
44.110000 -1.179026 -21.629157
44.120000 -1.176783 -21.629282
44.130000 -1.174500 -21.629402
44.140000 -1.172175 -21.629519
44.150000 -1.169809 -21.629631
44.160000 -1.167404 -21.629739
44.170000 -1.164958 -21.629844
44.180000 -1.162473 -21.629944
44.190000 -1.159948 -21.630040
44.200000 -1.157385 -21.630131
44.210000 -1.154783 -21.630219
44.220000 -1.152143 -21.630303
44.230000 -1.149466 -21.630382
44.240000 -1.146751 -21.630457
44.250000 -1.143999 -21.630528
44.260000 -1.141211 -21.630594
44.270000 -1.138387 -21.630657
44.280000 -1.135527 -21.630715
44.290000 -1.132631 -21.630769
44.300000 -1.129701 -21.630818
44.310000 -1.126736 -21.630863
44.320000 -1.123737 -21.630904
44.330000 -1.120705 -21.630941
44.340000 -1.117639 -21.630973
44.350000 -1.114540 -21.631002
44.360000 -1.111409 -21.631025
44.370000 -1.108246 -21.631045
44.380000 -1.105051 -21.631060
44.390000 -1.101825 -21.631070
44.400000 -1.098569 -21.631077
44.410000 -1.095282 -21.631079
44.420000 -1.091965 -21.631077
44.430000 -1.088619 -21.631070
44.440000 -1.085244 -21.631059
44.450000 -1.081840 -21.631043
44.460000 -1.078408 -21.631024
44.470000 -1.074948 -21.631000
44.480000 -1.071461 -21.630971
44.490000 -1.067948 -21.630938
44.500000 -1.064408 -21.630901
44.510000 -1.060842 -21.630859
44.520000 -1.057251 -21.630813
44.530000 -1.053634 -21.630763
44.540000 -1.049993 -21.630708
44.550000 -1.046328 -21.630649
44.560000 -1.042640 -21.630586
44.570000 -1.038928 -21.630518
44.580000 -1.035193 -21.630446
44.590000 -1.031436 -21.630370
44.600000 -1.027658 -21.630289
44.610000 -1.023858 -21.630204
44.620000 -1.020037 -21.630115
44.630000 -1.016196 -21.630021
44.640000 -1.012334 -21.629923
44.650000 -1.008453 -21.629821
44.660000 -1.004553 -21.629714
44.670000 -1.000635 -21.629603
44.680000 -0.996698 -21.629488
44.690000 -0.992744 -21.629369
44.700000 -0.988773 -21.629245
44.710000 -0.984785 -21.629117
44.720000 -0.980780 -21.628985
44.730000 -0.976760 -21.628849
44.740000 -0.972724 -21.628708
44.750000 -0.968674 -21.628564
44.760000 -0.964609 -21.628415
44.770000 -0.960530 -21.628262
44.780000 -0.956438 -21.628104
44.790000 -0.952332 -21.627943
44.800000 -0.948215 -21.627778
44.810000 -0.944085 -21.627608
44.820000 -0.939943 -21.627434
44.830000 -0.935790 -21.627257
44.840000 -0.931627 -21.627075
44.850000 -0.927453 -21.626889
44.860000 -0.923270 -21.626699
44.870000 -0.919077 -21.626505
44.880000 -0.914876 -21.626307
44.890000 -0.910666 -21.626106
44.900000 -0.906448 -21.625900
44.910000 -0.902223 -21.625690
44.920000 -0.897990 -21.625476
44.930000 -0.893751 -21.625259
44.940000 -0.889507 -21.625038
44.950000 -0.885256 -21.624812
44.960000 -0.881000 -21.624583
44.970000 -0.876740 -21.624350
44.980000 -0.872475 -21.624114
44.990000 -0.868207 -21.623873
45.000000 -0.863935 -21.623629
45.010000 -0.859660 -21.623381
45.020000 -0.855383 -21.623130
45.030000 -0.851103 -21.622875
45.040000 -0.846823 -21.622616
45.050000 -0.842541 -21.622353
45.060000 -0.838258 -21.622087
45.070000 -0.833975 -21.621818
45.080000 -0.829692 -21.621545
45.090000 -0.825410 -21.621268
45.100000 -0.821129 -21.620988
45.110000 -0.816850 -21.620704
45.120000 -0.812572 -21.620417
45.130000 -0.808297 -21.620127
45.140000 -0.804025 -21.619833
45.150000 -0.799756 -21.619536
45.160000 -0.795490 -21.619235
45.170000 -0.791229 -21.618932
45.180000 -0.786972 -21.618625
45.190000 -0.782720 -21.618315
45.200000 -0.778473 -21.618001
45.210000 -0.774233 -21.617685
45.220000 -0.769998 -21.617365
45.230000 -0.765770 -21.617042
45.240000 -0.761549 -21.616716
45.250000 -0.757335 -21.616387
45.260000 -0.753129 -21.616055
45.270000 -0.748931 -21.615720
45.280000 -0.744742 -21.615383
45.290000 -0.740562 -21.615042
45.300000 -0.736391 -21.614698
45.310000 -0.732231 -21.614352
45.320000 -0.728080 -21.614003
45.330000 -0.723940 -21.613651
45.340000 -0.719811 -21.613296
45.350000 -0.715694 -21.612938
45.360000 -0.711588 -21.612578
45.370000 -0.707495 -21.612215
45.380000 -0.703414 -21.611850
45.390000 -0.699346 -21.611482
45.400000 -0.695291 -21.611111
45.410000 -0.691250 -21.610738
45.420000 -0.687223 -21.610363
45.430000 -0.683211 -21.609985
45.440000 -0.679213 -21.609605
45.450000 -0.675230 -21.609222
45.460000 -0.671263 -21.608837
45.470000 -0.667311 -21.608450
45.480000 -0.663376 -21.608061
45.490000 -0.659457 -21.607669
45.500000 -0.655555 -21.607275
45.510000 -0.651670 -21.606880
45.520000 -0.647803 -21.606482
45.530000 -0.643953 -21.606082
45.540000 -0.640122 -21.605680
45.550000 -0.636309 -21.605276
45.560000 -0.632515 -21.604870
45.570000 -0.628740 -21.604462
45.580000 -0.624984 -21.604052
45.590000 -0.621248 -21.603641
45.600000 -0.617532 -21.603227
45.610000 -0.613837 -21.602812
45.620000 -0.610162 -21.602396
45.630000 -0.606508 -21.601977
45.640000 -0.602876 -21.601557
45.650000 -0.599265 -21.601136
45.660000 -0.595675 -21.600713
45.670000 -0.592108 -21.600288
45.680000 -0.588564 -21.599862
45.690000 -0.585042 -21.599435
45.700000 -0.581543 -21.599006
45.710000 -0.578067 -21.598576
45.720000 -0.574614 -21.598144
45.730000 -0.571186 -21.597712
45.740000 -0.567781 -21.597278
45.750000 -0.564401 -21.596843
45.760000 -0.561045 -21.596407
45.770000 -0.557714 -21.595969
45.780000 -0.554408 -21.595531
45.790000 -0.551127 -21.595092
45.800000 -0.547872 -21.594652
45.810000 -0.544642 -21.594210
45.820000 -0.541439 -21.593768
45.830000 -0.538261 -21.593326
45.840000 -0.535110 -21.592882
45.850000 -0.531986 -21.592437
45.860000 -0.528889 -21.591992
45.870000 -0.525818 -21.591546
45.880000 -0.522775 -21.591100
45.890000 -0.519759 -21.590653
45.900000 -0.516771 -21.590206
45.910000 -0.513810 -21.589757
45.920000 -0.510878 -21.589309
45.930000 -0.507974 -21.588860
45.940000 -0.505098 -21.588411
45.950000 -0.502251 -21.587961
45.960000 -0.499433 -21.587511
45.970000 -0.496643 -21.587061
45.980000 -0.493883 -21.586611
45.990000 -0.491152 -21.586160
46.000000 -0.488450 -21.585709
46.010000 -0.485778 -21.585259
46.020000 -0.483136 -21.584808
46.030000 -0.480523 -21.584357
46.040000 -0.477940 -21.583906
46.050000 -0.475388 -21.583456
46.060000 -0.472866 -21.583005
46.070000 -0.470374 -21.582555
46.080000 -0.467913 -21.582105
46.090000 -0.465482 -21.581655
46.100000 -0.463082 -21.581205
46.110000 -0.460713 -21.580756
46.120000 -0.458375 -21.580307
46.130000 -0.456068 -21.579858
46.140000 -0.453792 -21.579410
46.150000 -0.451548 -21.578963
46.160000 -0.449335 -21.578516
46.170000 -0.447153 -21.578069
46.180000 -0.445003 -21.577624
46.190000 -0.442884 -21.577178
46.200000 -0.440798 -21.576734
46.210000 -0.438743 -21.576290
46.220000 -0.436719 -21.575847
46.230000 -0.434728 -21.575405
46.240000 -0.432769 -21.574964
46.250000 -0.430841 -21.574523
46.260000 -0.428946 -21.574084
46.270000 -0.427083 -21.573646
46.280000 -0.425252 -21.573208
46.290000 -0.423453 -21.572772
46.300000 -0.421687 -21.572336
46.310000 -0.419952 -21.571902
46.320000 -0.418250 -21.571469
46.330000 -0.416580 -21.571038
46.340000 -0.414943 -21.570607
46.350000 -0.413338 -21.570178
46.360000 -0.411765 -21.569750
46.370000 -0.410224 -21.569323
46.380000 -0.408716 -21.568898
46.390000 -0.407241 -21.568474
46.400000 -0.405797 -21.568052
46.410000 -0.404386 -21.567631
46.420000 -0.403007 -21.567212
46.430000 -0.401661 -21.566795
46.440000 -0.400347 -21.566379
46.450000 -0.399065 -21.565964
46.460000 -0.397815 -21.565552
46.470000 -0.396598 -21.565141
46.480000 -0.395412 -21.564731
46.490000 -0.394259 -21.564324
46.500000 -0.393138 -21.563919
46.510000 -0.392049 -21.563515
46.520000 -0.390991 -21.563113
46.530000 -0.389966 -21.562713
46.540000 -0.388973 -21.562315
46.550000 -0.388011 -21.561919
46.560000 -0.387081 -21.561526
46.570000 -0.386183 -21.561134
46.580000 -0.385316 -21.560744
46.590000 -0.384481 -21.560357
46.600000 -0.383677 -21.559971
46.610000 -0.382905 -21.559588
46.620000 -0.382164 -21.559207
46.630000 -0.381454 -21.558829
46.640000 -0.380775 -21.558452
46.650000 -0.380127 -21.558078
46.660000 -0.379510 -21.557706
46.670000 -0.378924 -21.557337
46.680000 -0.378368 -21.556970
46.690000 -0.377843 -21.556606
46.700000 -0.377348 -21.556244
46.710000 -0.376884 -21.555884
46.720000 -0.376450 -21.555527
46.730000 -0.376046 -21.555173
46.740000 -0.375671 -21.554821
46.750000 -0.375327 -21.554472
46.760000 -0.375012 -21.554126
46.770000 -0.374727 -21.553782
46.780000 -0.374472 -21.553441
46.790000 -0.374245 -21.553102
46.800000 -0.374048 -21.552767
46.810000 -0.373880 -21.552434
46.820000 -0.373740 -21.552104
46.830000 -0.373629 -21.551776
46.840000 -0.373547 -21.551452
46.850000 -0.373493 -21.551131
46.860000 -0.373467 -21.550812
46.870000 -0.373469 -21.550496
46.880000 -0.373499 -21.550184
46.890000 -0.373557 -21.549874
46.900000 -0.373643 -21.549567
46.910000 -0.373755 -21.549264
46.920000 -0.373895 -21.548963
46.930000 -0.374062 -21.548665
46.940000 -0.374256 -21.548371
46.950000 -0.374476 -21.548080
46.960000 -0.374723 -21.547791
46.970000 -0.374996 -21.547506
46.980000 -0.375295 -21.547224
46.990000 -0.375620 -21.546946
47.000000 -0.375971 -21.546670
47.010000 -0.376347 -21.546398
47.020000 -0.376749 -21.546129
47.030000 -0.377176 -21.545863
47.040000 -0.377627 -21.545601
47.050000 -0.378104 -21.545342
47.060000 -0.378604 -21.545086
47.070000 -0.379129 -21.544833
47.080000 -0.379679 -21.544584
47.090000 -0.380252 -21.544338
47.100000 -0.380848 -21.544096
47.110000 -0.381468 -21.543857
47.120000 -0.382112 -21.543622
47.130000 -0.382778 -21.543390
47.140000 -0.383467 -21.543161
47.150000 -0.384179 -21.542936
47.160000 -0.384913 -21.542714
47.170000 -0.385670 -21.542496
47.180000 -0.386448 -21.542281
47.190000 -0.387248 -21.542070
47.200000 -0.388069 -21.541863
47.210000 -0.388912 -21.541658
47.220000 -0.389775 -21.541458
47.230000 -0.390660 -21.541261
47.240000 -0.391565 -21.541068
47.250000 -0.392490 -21.540878
47.260000 -0.393436 -21.540691
47.270000 -0.394401 -21.540509
47.280000 -0.395386 -21.540330
47.290000 -0.396390 -21.540155
47.300000 -0.397414 -21.539983
47.310000 -0.398456 -21.539815
47.320000 -0.399517 -21.539650
47.330000 -0.400597 -21.539489
47.340000 -0.401695 -21.539332
47.350000 -0.402811 -21.539179
47.360000 -0.403944 -21.539029
47.370000 -0.405095 -21.538883
47.380000 -0.406264 -21.538741
47.390000 -0.407449 -21.538602
47.400000 -0.408651 -21.538467
47.410000 -0.409870 -21.538335
47.420000 -0.411105 -21.538208
47.430000 -0.412356 -21.538084
47.440000 -0.413623 -21.537964
47.450000 -0.414906 -21.537847
47.460000 -0.416203 -21.537734
47.470000 -0.417517 -21.537625
47.480000 -0.418844 -21.537520
47.490000 -0.420187 -21.537418
47.500000 -0.421544 -21.537320
47.510000 -0.422915 -21.537226
47.520000 -0.424300 -21.537136
47.530000 -0.425698 -21.537049
47.540000 -0.427110 -21.536966
47.550000 -0.428536 -21.536887
47.560000 -0.429974 -21.536811
47.570000 -0.431425 -21.536739
47.580000 -0.432888 -21.536671
47.590000 -0.434364 -21.536607
47.600000 -0.435851 -21.536546
47.610000 -0.437351 -21.536489
47.620000 -0.438862 -21.536435
47.630000 -0.440384 -21.536386
47.640000 -0.441917 -21.536340
47.650000 -0.443461 -21.536298
47.660000 -0.445016 -21.536259
47.670000 -0.446581 -21.536224
47.680000 -0.448156 -21.536193
47.690000 -0.449741 -21.536166
47.700000 -0.451335 -21.536142
47.710000 -0.452939 -21.536121
47.720000 -0.454552 -21.536105
47.730000 -0.456174 -21.536092
47.740000 -0.457805 -21.536083
47.750000 -0.459445 -21.536077
47.760000 -0.461092 -21.536075
47.770000 -0.462748 -21.536077
47.780000 -0.464411 -21.536082
47.790000 -0.466083 -21.536090
47.800000 -0.467761 -21.536103
47.810000 -0.469447 -21.536119
47.820000 -0.471139 -21.536138
47.830000 -0.472839 -21.536161
47.840000 -0.474544 -21.536188
47.850000 -0.476256 -21.536218
47.860000 -0.477974 -21.536251
47.870000 -0.479698 -21.536289
47.880000 -0.481428 -21.536329
47.890000 -0.483163 -21.536373
47.900000 -0.484903 -21.536421
47.910000 -0.486649 -21.536472
47.920000 -0.488399 -21.536526
47.930000 -0.490153 -21.536584
47.940000 -0.491912 -21.536645
47.950000 -0.493675 -21.536710
47.960000 -0.495442 -21.536778
47.970000 -0.497213 -21.536850
47.980000 -0.498988 -21.536924
47.990000 -0.500766 -21.537003
48.000000 -0.502547 -21.537084
48.010000 -0.504331 -21.537169
48.020000 -0.506118 -21.537257
48.030000 -0.507907 -21.537348
48.040000 -0.509699 -21.537443
48.050000 -0.511493 -21.537541
48.060000 -0.513289 -21.537642
48.070000 -0.515087 -21.537746
48.080000 -0.516887 -21.537854
48.090000 -0.518688 -21.537964
48.100000 -0.520490 -21.538078
48.110000 -0.522294 -21.538195
48.120000 -0.524098 -21.538315
48.130000 -0.525904 -21.538438
48.140000 -0.527709 -21.538564
48.150000 -0.529516 -21.538694
48.160000 -0.531322 -21.538826
48.170000 -0.533129 -21.538962
48.180000 -0.534936 -21.539100
48.190000 -0.536742 -21.539241
48.200000 -0.538548 -21.539386
48.210000 -0.540353 -21.539533
48.220000 -0.542158 -21.539683
48.230000 -0.543962 -21.539836
48.240000 -0.545765 -21.539992
48.250000 -0.547566 -21.540151
48.260000 -0.549367 -21.540313
48.270000 -0.551166 -21.540477
48.280000 -0.552963 -21.540644
48.290000 -0.554758 -21.540814
48.300000 -0.556551 -21.540987
48.310000 -0.558343 -21.541163
48.320000 -0.560132 -21.541341
48.330000 -0.561918 -21.541522
48.340000 -0.563703 -21.541705
48.350000 -0.565484 -21.541891
48.360000 -0.567263 -21.542080
48.370000 -0.569039 -21.542271
48.380000 -0.570811 -21.542465
48.390000 -0.572581 -21.542662
48.400000 -0.574347 -21.542861
48.410000 -0.576111 -21.543062
48.420000 -0.577870 -21.543266
48.430000 -0.579626 -21.543472
48.440000 -0.581378 -21.543681
48.450000 -0.583127 -21.543892
48.460000 -0.584871 -21.544106
