Time(s)  FairTen4(N)  FairTen5(N)  FairTen6(N)
388.000000 169140.000000 166539.000000 166539.000000
388.010000 169097.000000 166568.000000 166568.000000
388.020000 169055.000000 166598.000000 166598.000000
388.030000 169015.000000 166628.000000 166628.000000
388.040000 168977.000000 166659.000000 166659.000000
388.050000 168940.000000 166689.000000 166689.000000
388.060000 168905.000000 166720.000000 166720.000000
388.070000 168872.000000 166751.000000 166751.000000
388.080000 168841.000000 166782.000000 166782.000000
388.090000 168811.000000 166814.000000 166814.000000
388.100000 168783.000000 166845.000000 166845.000000
388.110000 168757.000000 166877.000000 166877.000000
388.120000 168733.000000 166909.000000 166909.000000
388.130000 168711.000000 166941.000000 166941.000000
388.140000 168691.000000 166973.000000 166973.000000
388.150000 168672.000000 167005.000000 167005.000000
388.160000 168656.000000 167037.000000 167037.000000
388.170000 168642.000000 167069.000000 167069.000000
388.180000 168630.000000 167101.000000 167101.000000
388.190000 168620.000000 167133.000000 167133.000000
388.200000 168612.000000 167165.000000 167165.000000
388.210000 168606.000000 167197.000000 167197.000000
388.220000 168602.000000 167229.000000 167229.000000
388.230000 168601.000000 167260.000000 167260.000000
388.240000 168601.000000 167292.000000 167292.000000
388.250000 168603.000000 167323.000000 167323.000000
388.260000 168607.000000 167355.000000 167355.000000
388.270000 168613.000000 167386.000000 167386.000000
388.280000 168621.000000 167417.000000 167417.000000
388.290000 168631.000000 167448.000000 167448.000000
388.300000 168643.000000 167478.000000 167478.000000
388.310000 168657.000000 167509.000000 167509.000000
388.320000 168673.000000 167539.000000 167539.000000
388.330000 168691.000000 167569.000000 167569.000000
388.340000 168711.000000 167599.000000 167599.000000
388.350000 168734.000000 167629.000000 167629.000000
388.360000 168758.000000 167658.000000 167658.000000
388.370000 168785.000000 167687.000000 167687.000000
388.380000 168814.000000 167716.000000 167716.000000
388.390000 168845.000000 167745.000000 167745.000000
388.400000 168879.000000 167773.000000 167773.000000
388.410000 168915.000000 167800.000000 167800.000000
388.420000 168953.000000 167828.000000 167828.000000
388.430000 168994.000000 167855.000000 167855.000000
388.440000 169037.000000 167881.000000 167881.000000
388.450000 169082.000000 167907.000000 167907.000000
388.460000 169130.000000 167933.000000 167933.000000
388.470000 169180.000000 167958.000000 167958.000000
388.480000 169232.000000 167983.000000 167983.000000
388.490000 169286.000000 168007.000000 168007.000000
388.500000 169343.000000 168031.000000 168031.000000
388.510000 169401.000000 168054.000000 168054.000000
388.520000 169462.000000 168077.000000 168077.000000
388.530000 169524.000000 168099.000000 168099.000000
388.540000 169589.000000 168120.000000 168120.000000
388.550000 169656.000000 168141.000000 168141.000000
388.560000 169724.000000 168162.000000 168162.000000
388.570000 169794.000000 168182.000000 168182.000000
388.580000 169867.000000 168201.000000 168201.000000
388.590000 169941.000000 168220.000000 168220.000000
388.600000 170017.000000 168238.000000 168238.000000
388.610000 170095.000000 168256.000000 168256.000000
388.620000 170175.000000 168273.000000 168273.000000
388.630000 170257.000000 168289.000000 168289.000000
388.640000 170341.000000 168305.000000 168305.000000
388.650000 170426.000000 168320.000000 168320.000000
388.660000 170514.000000 168335.000000 168335.000000
388.670000 170604.000000 168348.000000 168348.000000
388.680000 170696.000000 168362.000000 168362.000000
388.690000 170790.000000 168374.000000 168374.000000
388.700000 170886.000000 168386.000000 168386.000000
388.710000 170984.000000 168397.000000 168397.000000
388.720000 171085.000000 168407.000000 168407.000000
388.730000 171187.000000 168416.000000 168416.000000
388.740000 171292.000000 168425.000000 168425.000000
388.750000 171398.000000 168433.000000 168433.000000
388.760000 171507.000000 168440.000000 168440.000000
388.770000 171617.000000 168446.000000 168446.000000
388.780000 171729.000000 168452.000000 168452.000000
388.790000 171843.000000 168457.000000 168457.000000
388.800000 171959.000000 168461.000000 168461.000000
388.810000 172077.000000 168464.000000 168464.000000
388.820000 172196.000000 168467.000000 168467.000000
388.830000 172317.000000 168468.000000 168468.000000
388.840000 172439.000000 168469.000000 168469.000000
388.850000 172562.000000 168470.000000 168470.000000
388.860000 172687.000000 168469.000000 168469.000000
388.870000 172813.000000 168467.000000 168467.000000
388.880000 172940.000000 168465.000000 168465.000000
388.890000 173069.000000 168462.000000 168462.000000
388.900000 173198.000000 168458.000000 168458.000000
388.910000 173329.000000 168454.000000 168454.000000
388.920000 173460.000000 168448.000000 168448.000000
388.930000 173593.000000 168442.000000 168442.000000
388.940000 173727.000000 168434.000000 168434.000000
388.950000 173861.000000 168426.000000 168426.000000
388.960000 173997.000000 168417.000000 168417.000000
388.970000 174133.000000 168408.000000 168408.000000
388.980000 174270.000000 168397.000000 168397.000000
388.990000 174408.000000 168386.000000 168386.000000
389.000000 174547.000000 168373.000000 168373.000000
389.010000 174687.000000 168360.000000 168360.000000
389.020000 174828.000000 168346.000000 168346.000000
389.030000 174969.000000 168331.000000 168331.000000
389.040000 175110.000000 168315.000000 168315.000000
389.050000 175253.000000 168298.000000 168298.000000
389.060000 175396.000000 168280.000000 168280.000000
389.070000 175539.000000 168262.000000 168262.000000
389.080000 175682.000000 168242.000000 168242.000000
389.090000 175826.000000 168222.000000 168222.000000
389.100000 175970.000000 168201.000000 168201.000000
389.110000 176114.000000 168178.000000 168178.000000
389.120000 176259.000000 168155.000000 168155.000000
389.130000 176403.000000 168132.000000 168132.000000
389.140000 176547.000000 168107.000000 168107.000000
389.150000 176690.000000 168081.000000 168081.000000
389.160000 176834.000000 168055.000000 168055.000000
389.170000 176977.000000 168027.000000 168027.000000
389.180000 177120.000000 167999.000000 167999.000000
389.190000 177262.000000 167970.000000 167970.000000
389.200000 177404.000000 167940.000000 167940.000000
389.210000 177545.000000 167909.000000 167909.000000
389.220000 177685.000000 167877.000000 167877.000000
389.230000 177825.000000 167845.000000 167845.000000
389.240000 177964.000000 167811.000000 167811.000000
389.250000 178102.000000 167777.000000 167777.000000
389.260000 178239.000000 167742.000000 167742.000000
389.270000 178376.000000 167706.000000 167706.000000
389.280000 178512.000000 167670.000000 167670.000000
389.290000 178646.000000 167633.000000 167633.000000
389.300000 178780.000000 167595.000000 167595.000000
389.310000 178913.000000 167556.000000 167556.000000
389.320000 179045.000000 167516.000000 167516.000000
389.330000 179176.000000 167476.000000 167476.000000
389.340000 179306.000000 167436.000000 167436.000000
389.350000 179435.000000 167394.000000 167394.000000
389.360000 179563.000000 167352.000000 167352.000000
389.370000 179690.000000 167309.000000 167309.000000
389.380000 179816.000000 167266.000000 167266.000000
389.390000 179941.000000 167222.000000 167222.000000
389.400000 180064.000000 167178.000000 167178.000000
389.410000 180186.000000 167133.000000 167133.000000
389.420000 180307.000000 167087.000000 167087.000000
389.430000 180427.000000 167041.000000 167041.000000
389.440000 180545.000000 166994.000000 166994.000000
389.450000 180662.000000 166947.000000 166947.000000
389.460000 180777.000000 166899.000000 166899.000000
389.470000 180892.000000 166851.000000 166851.000000
389.480000 181004.000000 166802.000000 166802.000000
389.490000 181115.000000 166753.000000 166753.000000
389.500000 181225.000000 166703.000000 166703.000000
389.510000 181333.000000 166653.000000 166653.000000
389.520000 181439.000000 166602.000000 166602.000000
389.530000 181544.000000 166552.000000 166552.000000
389.540000 181647.000000 166500.000000 166500.000000
389.550000 181748.000000 166449.000000 166449.000000
389.560000 181847.000000 166397.000000 166397.000000
389.570000 181945.000000 166345.000000 166345.000000
389.580000 182040.000000 166293.000000 166293.000000
389.590000 182134.000000 166241.000000 166241.000000
389.600000 182226.000000 166188.000000 166188.000000
389.610000 182316.000000 166136.000000 166136.000000
389.620000 182404.000000 166083.000000 166083.000000
389.630000 182490.000000 166030.000000 166030.000000
389.640000 182574.000000 165978.000000 165978.000000
389.650000 182656.000000 165925.000000 165925.000000
389.660000 182737.000000 165872.000000 165872.000000
389.670000 182815.000000 165820.000000 165820.000000
389.680000 182891.000000 165767.000000 165767.000000
389.690000 182966.000000 165714.000000 165714.000000
389.700000 183038.000000 165662.000000 165662.000000
389.710000 183108.000000 165609.000000 165609.000000
389.720000 183177.000000 165557.000000 165557.000000
389.730000 183243.000000 165505.000000 165505.000000
389.740000 183307.000000 165453.000000 165453.000000
389.750000 183369.000000 165401.000000 165401.000000
389.760000 183429.000000 165350.000000 165350.000000
389.770000 183487.000000 165299.000000 165299.000000
389.780000 183542.000000 165248.000000 165248.000000
389.790000 183595.000000 165197.000000 165197.000000
389.800000 183646.000000 165146.000000 165146.000000
389.810000 183695.000000 165096.000000 165096.000000
389.820000 183740.000000 165047.000000 165047.000000
389.830000 183784.000000 164997.000000 164997.000000
389.840000 183825.000000 164948.000000 164948.000000
389.850000 183864.000000 164900.000000 164900.000000
389.860000 183899.000000 164852.000000 164852.000000
389.870000 183933.000000 164805.000000 164805.000000
389.880000 183964.000000 164758.000000 164758.000000
389.890000 183992.000000 164711.000000 164711.000000
389.900000 184017.000000 164665.000000 164665.000000
389.910000 184040.000000 164620.000000 164620.000000
389.920000 184061.000000 164575.000000 164575.000000
389.930000 184078.000000 164531.000000 164531.000000
389.940000 184093.000000 164487.000000 164487.000000
389.950000 184106.000000 164445.000000 164445.000000
389.960000 184116.000000 164402.000000 164402.000000
389.970000 184123.000000 164361.000000 164361.000000
389.980000 184127.000000 164320.000000 164320.000000
389.990000 184129.000000 164280.000000 164280.000000
390.000000 184128.000000 164241.000000 164241.000000
390.010000 184125.000000 164202.000000 164202.000000
390.020000 184119.000000 164164.000000 164164.000000
390.030000 184110.000000 164127.000000 164127.000000
390.040000 184098.000000 164091.000000 164091.000000
390.050000 184084.000000 164056.000000 164056.000000
390.060000 184067.000000 164021.000000 164021.000000
390.070000 184046.000000 163987.000000 163987.000000
390.080000 184023.000000 163955.000000 163955.000000
390.090000 183996.000000 163923.000000 163923.000000
390.100000 183966.000000 163892.000000 163892.000000
390.110000 183933.000000 163863.000000 163863.000000
390.120000 183896.000000 163834.000000 163834.000000
390.130000 183856.000000 163806.000000 163806.000000
390.140000 183812.000000 163779.000000 163779.000000
390.150000 183765.000000 163753.000000 163753.000000
390.160000 183715.000000 163729.000000 163729.000000
390.170000 183661.000000 163705.000000 163705.000000
390.180000 183603.000000 163682.000000 163682.000000
390.190000 183542.000000 163661.000000 163661.000000
390.200000 183478.000000 163640.000000 163640.000000
390.210000 183410.000000 163621.000000 163621.000000
390.220000 183339.000000 163603.000000 163603.000000
390.230000 183264.000000 163585.000000 163585.000000
390.240000 183187.000000 163569.000000 163569.000000
390.250000 183106.000000 163554.000000 163554.000000
390.260000 183022.000000 163541.000000 163541.000000
390.270000 182935.000000 163528.000000 163528.000000
390.280000 182844.000000 163517.000000 163517.000000
390.290000 182751.000000 163506.000000 163506.000000
390.300000 182655.000000 163497.000000 163497.000000
390.310000 182556.000000 163490.000000 163490.000000
390.320000 182455.000000 163483.000000 163483.000000
390.330000 182350.000000 163478.000000 163478.000000
390.340000 182243.000000 163475.000000 163475.000000
390.350000 182133.000000 163472.000000 163472.000000
390.360000 182020.000000 163471.000000 163471.000000
390.370000 181905.000000 163472.000000 163472.000000
390.380000 181787.000000 163473.000000 163473.000000
390.390000 181666.000000 163477.000000 163477.000000
390.400000 181542.000000 163481.000000 163481.000000
390.410000 181416.000000 163487.000000 163487.000000
390.420000 181286.000000 163495.000000 163495.000000
390.430000 181155.000000 163504.000000 163504.000000
390.440000 181020.000000 163514.000000 163514.000000
390.450000 180882.000000 163526.000000 163526.000000
390.460000 180742.000000 163539.000000 163539.000000
390.470000 180599.000000 163554.000000 163554.000000
390.480000 180454.000000 163570.000000 163570.000000
390.490000 180305.000000 163588.000000 163588.000000
390.500000 180154.000000 163607.000000 163607.000000
390.510000 180001.000000 163628.000000 163628.000000
390.520000 179845.000000 163650.000000 163650.000000
390.530000 179686.000000 163674.000000 163674.000000
390.540000 179525.000000 163699.000000 163699.000000
390.550000 179362.000000 163726.000000 163726.000000
390.560000 179196.000000 163754.000000 163754.000000
390.570000 179029.000000 163784.000000 163784.000000
390.580000 178859.000000 163816.000000 163816.000000
390.590000 178688.000000 163849.000000 163849.000000
390.600000 178515.000000 163884.000000 163884.000000
390.610000 178340.000000 163921.000000 163921.000000
390.620000 178163.000000 163959.000000 163959.000000
390.630000 177985.000000 163999.000000 163999.000000
390.640000 177805.000000 164040.000000 164040.000000
390.650000 177624.000000 164083.000000 164083.000000
390.660000 177442.000000 164128.000000 164128.000000
390.670000 177259.000000 164174.000000 164174.000000
390.680000 177074.000000 164222.000000 164222.000000
390.690000 176888.000000 164272.000000 164272.000000
390.700000 176701.000000 164323.000000 164323.000000
390.710000 176513.000000 164376.000000 164376.000000
390.720000 176324.000000 164431.000000 164431.000000
390.730000 176135.000000 164487.000000 164487.000000
390.740000 175944.000000 164545.000000 164545.000000
390.750000 175752.000000 164604.000000 164604.000000
390.760000 175559.000000 164665.000000 164665.000000
390.770000 175365.000000 164728.000000 164728.000000
390.780000 175170.000000 164792.000000 164792.000000
390.790000 174974.000000 164858.000000 164858.000000
390.800000 174777.000000 164925.000000 164925.000000
390.810000 174579.000000 164994.000000 164994.000000
390.820000 174380.000000 165065.000000 165065.000000
390.830000 174180.000000 165137.000000 165137.000000
390.840000 173979.000000 165211.000000 165211.000000
390.850000 173777.000000 165287.000000 165287.000000
390.860000 173574.000000 165364.000000 165364.000000
390.870000 173371.000000 165443.000000 165443.000000
390.880000 173167.000000 165523.000000 165523.000000
390.890000 172962.000000 165605.000000 165605.000000
390.900000 172756.000000 165689.000000 165689.000000
390.910000 172550.000000 165774.000000 165774.000000
390.920000 172343.000000 165861.000000 165861.000000
390.930000 172136.000000 165949.000000 165949.000000
390.940000 171929.000000 166039.000000 166039.000000
390.950000 171721.000000 166131.000000 166131.000000
390.960000 171513.000000 166224.000000 166224.000000
390.970000 171305.000000 166318.000000 166318.000000
390.980000 171097.000000 166415.000000 166415.000000
390.990000 170888.000000 166512.000000 166512.000000
391.000000 170680.000000 166611.000000 166611.000000
391.010000 170472.000000 166712.000000 166712.000000
391.020000 170263.000000 166813.000000 166813.000000
391.030000 170055.000000 166917.000000 166917.000000
391.040000 169847.000000 167021.000000 167021.000000
391.050000 169638.000000 167127.000000 167127.000000
391.060000 169430.000000 167235.000000 167235.000000
391.070000 169222.000000 167343.000000 167343.000000
391.080000 169013.000000 167453.000000 167453.000000
391.090000 168805.000000 167565.000000 167565.000000
391.100000 168597.000000 167677.000000 167677.000000
391.110000 168388.000000 167791.000000 167791.000000
391.120000 168180.000000 167906.000000 167906.000000
391.130000 167972.000000 168022.000000 168022.000000
391.140000 167763.000000 168140.000000 168140.000000
391.150000 167555.000000 168258.000000 168258.000000
391.160000 167346.000000 168378.000000 168378.000000
391.170000 167138.000000 168499.000000 168499.000000
391.180000 166930.000000 168621.000000 168621.000000
391.190000 166722.000000 168744.000000 168744.000000
391.200000 166514.000000 168868.000000 168868.000000
391.210000 166306.000000 168993.000000 168993.000000
391.220000 166099.000000 169120.000000 169120.000000
391.230000 165892.000000 169247.000000 169247.000000
391.240000 165686.000000 169375.000000 169375.000000
391.250000 165480.000000 169504.000000 169504.000000
391.260000 165274.000000 169634.000000 169634.000000
391.270000 165070.000000 169765.000000 169765.000000
391.280000 164866.000000 169896.000000 169896.000000
391.290000 164662.000000 170029.000000 170029.000000
391.300000 164460.000000 170162.000000 170162.000000
391.310000 164258.000000 170296.000000 170296.000000
391.320000 164057.000000 170431.000000 170431.000000
391.330000 163857.000000 170566.000000 170566.000000
391.340000 163657.000000 170703.000000 170703.000000
391.350000 163458.000000 170839.000000 170839.000000
391.360000 163260.000000 170977.000000 170977.000000
391.370000 163063.000000 171115.000000 171115.000000
391.380000 162867.000000 171253.000000 171253.000000
391.390000 162671.000000 171393.000000 171393.000000
391.400000 162476.000000 171532.000000 171532.000000
391.410000 162282.000000 171672.000000 171672.000000
391.420000 162089.000000 171813.000000 171813.000000
391.430000 161897.000000 171954.000000 171954.000000
391.440000 161705.000000 172095.000000 172095.000000
391.450000 161514.000000 172236.000000 172236.000000
391.460000 161324.000000 172378.000000 172378.000000
391.470000 161136.000000 172520.000000 172520.000000
391.480000 160948.000000 172662.000000 172662.000000
391.490000 160761.000000 172804.000000 172804.000000
391.500000 160575.000000 172946.000000 172946.000000
391.510000 160390.000000 173088.000000 173088.000000
391.520000 160207.000000 173231.000000 173231.000000
391.530000 160024.000000 173373.000000 173373.000000
391.540000 159843.000000 173515.000000 173515.000000
391.550000 159663.000000 173657.000000 173657.000000
391.560000 159485.000000 173798.000000 173798.000000
391.570000 159308.000000 173940.000000 173940.000000
391.580000 159132.000000 174081.000000 174081.000000
391.590000 158958.000000 174222.000000 174222.000000
391.600000 158785.000000 174363.000000 174363.000000
391.610000 158613.000000 174503.000000 174503.000000
391.620000 158443.000000 174643.000000 174643.000000
391.630000 158274.000000 174782.000000 174782.000000
391.640000 158107.000000 174921.000000 174921.000000
391.650000 157941.000000 175060.000000 175060.000000
391.660000 157776.000000 175198.000000 175198.000000
391.670000 157613.000000 175336.000000 175336.000000
391.680000 157450.000000 175473.000000 175473.000000
391.690000 157289.000000 175610.000000 175610.000000
391.700000 157130.000000 175746.000000 175746.000000
391.710000 156971.000000 175881.000000 175881.000000
391.720000 156814.000000 176015.000000 176015.000000
391.730000 156658.000000 176149.000000 176149.000000
391.740000 156503.000000 176282.000000 176282.000000
391.750000 156350.000000 176414.000000 176414.000000
391.760000 156198.000000 176546.000000 176546.000000
391.770000 156047.000000 176676.000000 176676.000000
391.780000 155897.000000 176805.000000 176805.000000
391.790000 155749.000000 176933.000000 176933.000000
391.800000 155602.000000 177061.000000 177061.000000
391.810000 155457.000000 177187.000000 177187.000000
391.820000 155313.000000 177312.000000 177312.000000
391.830000 155171.000000 177435.000000 177435.000000
391.840000 155030.000000 177558.000000 177558.000000
391.850000 154891.000000 177679.000000 177679.000000
391.860000 154754.000000 177798.000000 177798.000000
391.870000 154618.000000 177917.000000 177917.000000
391.880000 154484.000000 178034.000000 178034.000000
391.890000 154351.000000 178149.000000 178149.000000
391.900000 154220.000000 178264.000000 178264.000000
391.910000 154091.000000 178376.000000 178376.000000
391.920000 153964.000000 178487.000000 178487.000000
391.930000 153838.000000 178597.000000 178597.000000
391.940000 153714.000000 178705.000000 178705.000000
391.950000 153592.000000 178811.000000 178811.000000
391.960000 153472.000000 178916.000000 178916.000000
391.970000 153353.000000 179019.000000 179019.000000
391.980000 153237.000000 179120.000000 179120.000000
391.990000 153121.000000 179220.000000 179220.000000
392.000000 153008.000000 179318.000000 179318.000000
392.010000 152897.000000 179414.000000 179414.000000
392.020000 152787.000000 179508.000000 179508.000000
392.030000 152679.000000 179600.000000 179600.000000
392.040000 152572.000000 179691.000000 179691.000000
392.050000 152467.000000 179780.000000 179780.000000
392.060000 152365.000000 179866.000000 179866.000000
392.070000 152263.000000 179951.000000 179951.000000
392.080000 152164.000000 180034.000000 180034.000000
392.090000 152066.000000 180115.000000 180115.000000
392.100000 151970.000000 180194.000000 180194.000000
392.110000 151876.000000 180271.000000 180271.000000
392.120000 151783.000000 180347.000000 180347.000000
392.130000 151693.000000 180420.000000 180420.000000
392.140000 151604.000000 180491.000000 180491.000000
392.150000 151517.000000 180560.000000 180560.000000
392.160000 151432.000000 180627.000000 180627.000000
392.170000 151349.000000 180691.000000 180691.000000
392.180000 151268.000000 180754.000000 180754.000000
392.190000 151189.000000 180815.000000 180815.000000
392.200000 151112.000000 180873.000000 180873.000000
392.210000 151037.000000 180930.000000 180930.000000
392.220000 150963.000000 180984.000000 180984.000000
392.230000 150892.000000 181036.000000 181036.000000
392.240000 150823.000000 181086.000000 181086.000000
392.250000 150756.000000 181134.000000 181134.000000
392.260000 150691.000000 181179.000000 181179.000000
392.270000 150629.000000 181223.000000 181223.000000
392.280000 150568.000000 181264.000000 181264.000000
392.290000 150509.000000 181303.000000 181303.000000
392.300000 150452.000000 181339.000000 181339.000000
392.310000 150397.000000 181374.000000 181374.000000
392.320000 150344.000000 181406.000000 181406.000000
392.330000 150293.000000 181436.000000 181436.000000
392.340000 150243.000000 181464.000000 181464.000000
392.350000 150195.000000 181489.000000 181489.000000
392.360000 150149.000000 181513.000000 181513.000000
392.370000 150105.000000 181534.000000 181534.000000
392.380000 150062.000000 181553.000000 181553.000000
392.390000 150021.000000 181570.000000 181570.000000
392.400000 149981.000000 181585.000000 181585.000000
392.410000 149943.000000 181598.000000 181598.000000
392.420000 149906.000000 181609.000000 181609.000000
392.430000 149871.000000 181618.000000 181618.000000
392.440000 149837.000000 181624.000000 181624.000000
392.450000 149804.000000 181629.000000 181629.000000
392.460000 149773.000000 181632.000000 181632.000000
392.470000 149744.000000 181632.000000 181632.000000
392.480000 149716.000000 181631.000000 181631.000000
392.490000 149690.000000 181627.000000 181627.000000
392.500000 149665.000000 181622.000000 181622.000000
392.510000 149642.000000 181614.000000 181614.000000
392.520000 149620.000000 181604.000000 181604.000000
392.530000 149600.000000 181593.000000 181593.000000
392.540000 149582.000000 181579.000000 181579.000000
392.550000 149565.000000 181562.000000 181562.000000
392.560000 149550.000000 181544.000000 181544.000000
392.570000 149536.000000 181523.000000 181523.000000
392.580000 149525.000000 181501.000000 181501.000000
392.590000 149514.000000 181476.000000 181476.000000
392.600000 149506.000000 181448.000000 181448.000000
392.610000 149499.000000 181419.000000 181419.000000
392.620000 149493.000000 181387.000000 181387.000000
392.630000 149489.000000 181354.000000 181354.000000
392.640000 149487.000000 181318.000000 181318.000000
392.650000 149486.000000 181279.000000 181279.000000
392.660000 149487.000000 181239.000000 181239.000000
392.670000 149489.000000 181197.000000 181197.000000
392.680000 149492.000000 181152.000000 181152.000000
392.690000 149498.000000 181106.000000 181106.000000
392.700000 149504.000000 181057.000000 181057.000000
392.710000 149513.000000 181007.000000 181007.000000
392.720000 149523.000000 180954.000000 180954.000000
392.730000 149534.000000 180900.000000 180900.000000
392.740000 149548.000000 180844.000000 180844.000000
392.750000 149562.000000 180786.000000 180786.000000
392.760000 149579.000000 180726.000000 180726.000000
392.770000 149598.000000 180664.000000 180664.000000
392.780000 149618.000000 180601.000000 180601.000000
392.790000 149640.000000 180535.000000 180535.000000
392.800000 149664.000000 180468.000000 180468.000000
392.810000 149691.000000 180399.000000 180399.000000
392.820000 149719.000000 180328.000000 180328.000000
392.830000 149749.000000 180256.000000 180256.000000
392.840000 149781.000000 180181.000000 180181.000000
392.850000 149815.000000 180105.000000 180105.000000
392.860000 149851.000000 180027.000000 180027.000000
392.870000 149889.000000 179947.000000 179947.000000
392.880000 149928.000000 179866.000000 179866.000000
392.890000 149970.000000 179782.000000 179782.000000
392.900000 150014.000000 179697.000000 179697.000000
392.910000 150059.000000 179611.000000 179611.000000
392.920000 150106.000000 179522.000000 179522.000000
392.930000 150155.000000 179432.000000 179432.000000
392.940000 150206.000000 179340.000000 179340.000000
392.950000 150259.000000 179247.000000 179247.000000
392.960000 150314.000000 179152.000000 179152.000000
392.970000 150371.000000 179056.000000 179056.000000
392.980000 150429.000000 178958.000000 178958.000000
392.990000 150490.000000 178858.000000 178858.000000
393.000000 150552.000000 178758.000000 178758.000000
393.010000 150617.000000 178656.000000 178656.000000
393.020000 150683.000000 178552.000000 178552.000000
393.030000 150752.000000 178447.000000 178447.000000
393.040000 150823.000000 178341.000000 178341.000000
393.050000 150896.000000 178234.000000 178234.000000
393.060000 150971.000000 178126.000000 178126.000000
393.070000 151049.000000 178017.000000 178017.000000
393.080000 151128.000000 177906.000000 177906.000000
393.090000 151210.000000 177795.000000 177795.000000
393.100000 151293.000000 177683.000000 177683.000000
393.110000 151379.000000 177570.000000 177570.000000
393.120000 151467.000000 177456.000000 177456.000000
393.130000 151557.000000 177341.000000 177341.000000
393.140000 151650.000000 177225.000000 177225.000000
393.150000 151744.000000 177109.000000 177109.000000
393.160000 151841.000000 176991.000000 176991.000000
393.170000 151939.000000 176873.000000 176873.000000
393.180000 152040.000000 176754.000000 176754.000000
393.190000 152144.000000 176634.000000 176634.000000
393.200000 152249.000000 176514.000000 176514.000000
393.210000 152356.000000 176393.000000 176393.000000
393.220000 152465.000000 176271.000000 176271.000000
393.230000 152576.000000 176149.000000 176149.000000
393.240000 152688.000000 176027.000000 176027.000000
393.250000 152802.000000 175904.000000 175904.000000
393.260000 152917.000000 175782.000000 175782.000000
393.270000 153033.000000 175659.000000 175659.000000
393.280000 153151.000000 175536.000000 175536.000000
393.290000 153269.000000 175414.000000 175414.000000
393.300000 153389.000000 175291.000000 175291.000000
393.310000 153511.000000 175169.000000 175169.000000
393.320000 153633.000000 175047.000000 175047.000000
393.330000 153757.000000 174925.000000 174925.000000
393.340000 153883.000000 174803.000000 174803.000000
393.350000 154011.000000 174681.000000 174681.000000
393.360000 154140.000000 174560.000000 174560.000000
393.370000 154272.000000 174438.000000 174438.000000
393.380000 154406.000000 174317.000000 174317.000000
393.390000 154543.000000 174196.000000 174196.000000
393.400000 154682.000000 174074.000000 174074.000000
393.410000 154824.000000 173953.000000 173953.000000
393.420000 154968.000000 173831.000000 173831.000000
393.430000 155116.000000 173709.000000 173709.000000
393.440000 155266.000000 173587.000000 173587.000000
393.450000 155419.000000 173465.000000 173465.000000
393.460000 155574.000000 173343.000000 173343.000000
393.470000 155732.000000 173221.000000 173221.000000
393.480000 155893.000000 173099.000000 173099.000000
393.490000 156055.000000 172977.000000 172977.000000
393.500000 156220.000000 172855.000000 172855.000000
393.510000 156386.000000 172734.000000 172734.000000
393.520000 156554.000000 172613.000000 172613.000000
393.530000 156724.000000 172492.000000 172492.000000
393.540000 156896.000000 172371.000000 172371.000000
393.550000 157069.000000 172251.000000 172251.000000
393.560000 157244.000000 172131.000000 172131.000000
393.570000 157420.000000 172012.000000 172012.000000
393.580000 157598.000000 171894.000000 171894.000000
393.590000 157777.000000 171776.000000 171776.000000
393.600000 157958.000000 171659.000000 171659.000000
393.610000 158141.000000 171542.000000 171542.000000
393.620000 158325.000000 171426.000000 171426.000000
393.630000 158511.000000 171310.000000 171310.000000
393.640000 158700.000000 171195.000000 171195.000000
393.650000 158890.000000 171081.000000 171081.000000
393.660000 159082.000000 170967.000000 170967.000000
393.670000 159277.000000 170854.000000 170854.000000
393.680000 159474.000000 170742.000000 170742.000000
393.690000 159673.000000 170629.000000 170629.000000
393.700000 159874.000000 170518.000000 170518.000000
393.710000 160078.000000 170407.000000 170407.000000
393.720000 160284.000000 170296.000000 170296.000000
393.730000 160492.000000 170186.000000 170186.000000
393.740000 160702.000000 170076.000000 170076.000000
393.750000 160915.000000 169967.000000 169967.000000
393.760000 161129.000000 169858.000000 169858.000000
393.770000 161346.000000 169749.000000 169749.000000
393.780000 161564.000000 169641.000000 169641.000000
393.790000 161784.000000 169534.000000 169534.000000
393.800000 162006.000000 169427.000000 169427.000000
393.810000 162229.000000 169321.000000 169321.000000
393.820000 162454.000000 169215.000000 169215.000000
393.830000 162680.000000 169109.000000 169109.000000
393.840000 162907.000000 169005.000000 169005.000000
393.850000 163136.000000 168901.000000 168901.000000
393.860000 163365.000000 168798.000000 168798.000000
393.870000 163596.000000 168695.000000 168695.000000
393.880000 163828.000000 168593.000000 168593.000000
393.890000 164060.000000 168493.000000 168493.000000
393.900000 164294.000000 168392.000000 168392.000000
393.910000 164529.000000 168293.000000 168293.000000
393.920000 164765.000000 168195.000000 168195.000000
393.930000 165001.000000 168097.000000 168097.000000
393.940000 165239.000000 168000.000000 168000.000000
393.950000 165478.000000 167905.000000 167905.000000
393.960000 165718.000000 167810.000000 167810.000000
393.970000 165959.000000 167716.000000 167716.000000
393.980000 166202.000000 167622.000000 167622.000000
393.990000 166445.000000 167530.000000 167530.000000
394.000000 166690.000000 167439.000000 167439.000000
394.010000 166935.000000 167348.000000 167348.000000
394.020000 167182.000000 167258.000000 167258.000000
394.030000 167430.000000 167169.000000 167169.000000
394.040000 167679.000000 167080.000000 167080.000000
394.050000 167929.000000 166992.000000 166992.000000
394.060000 168180.000000 166905.000000 166905.000000
